time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20130527T080525,1.29279,0,0,1.29327,0,0
20130527T080535,1.29286,0,0,1.29334,0,0
20130527T080719,1.29291,0,0,1.29339,0,0
20130527T080736,1.29299,0,0,1.29347,0,0
20130527T080812,1.29303,0,0,1.29351,0,0
20130527T081006,1.29299,0,0,1.29347,0,0
20130527T081008,1.29293,0,0,1.29341,0,0
20130527T081011,1.29301,0,0,1.29349,0,0
20130527T081014,1.29296,0,0,1.29344,0,0
20130527T081053,1.29291,0,0,1.29339,0,0
20130527T081110,1.29296,0,0,1.29344,0,0
20130527T081149,1.29291,0,0,1.29339,0,0
20130527T081259,1.29281,0,0,1.29329,0,0
20130527T081300,1.29286,0,0,1.29334,0,0
20130527T081312,1.29281,0,0,1.29329,0,0
20130527T081334,1.29286,0,0,1.29334,0,0
20130527T081412,1.29293,0,0,1.29341,0,0
20130527T081412,1.29288,0,0,1.29336,0,0
20130527T081504,1.29293,0,0,1.29341,0,0
20130527T081506,1.29299,0,0,1.29347,0,0
20130527T081549,1.29306,0,0,1.29354,0,0
20130527T081604,1.29311,0,0,1.29359,0,0
20130527T081606,1.29306,0,0,1.29354,0,0
20130527T081619,1.29311,0,0,1.29359,0,0
20130527T081624,1.29296,0,0,1.29344,0,0
20130527T081624,1.29291,0,0,1.29339,0,0
20130527T081637,1.29296,0,0,1.29344,0,0
20130527T081639,1.29291,0,0,1.29339,0,0
20130527T081641,1.29286,0,0,1.29334,0,0
20130527T081700,1.29299,0,0,1.29347,0,0
20130527T081745,1.29291,0,0,1.29339,0,0
20130527T081754,1.29286,0,0,1.29334,0,0
20130527T081814,1.29291,0,0,1.29339,0,0
20130527T081818,1.29296,0,0,1.29344,0,0
20130527T081827,1.29301,0,0,1.29349,0,0
20130527T081845,1.29296,0,0,1.29344,0,0
20130527T081852,1.29301,0,0,1.29349,0,0
20130527T081855,1.29291,0,0,1.29339,0,0
20130527T081855,1.29299,0,0,1.29347,0,0
20130527T081855,1.29306,0,0,1.29354,0,0
20130527T081910,1.29299,0,0,1.29347,0,0
20130527T081938,1.29293,0,0,1.29341,0,0
20130527T082149,1.29299,0,0,1.29347,0,0
20130527T082156,1.29293,0,0,1.29341,0,0
20130527T082157,1.29299,0,0,1.29347,0,0
20130527T082204,1.29293,0,0,1.29341,0,0
20130527T082207,1.29299,0,0,1.29347,0,0
20130527T082221,1.29293,0,0,1.29341,0,0
20130527T082222,1.29299,0,0,1.29347,0,0
20130527T082222,1.29293,0,0,1.29341,0,0
20130527T082223,1.29299,0,0,1.29347,0,0
20130527T082252,1.29303,0,0,1.29351,0,0
20130527T082309,1.29308,0,0,1.29356,0,0
20130527T082434,1.29303,0,0,1.29351,0,0
20130527T082513,1.29308,0,0,1.29356,0,0
20130527T082642,1.29316,0,0,1.29364,0,0
20130527T082643,1.29311,0,0,1.29359,0,0
20130527T082709,1.29316,0,0,1.29364,0,0
20130527T082738,1.29321,0,0,1.29369,0,0
20130527T082740,1.29329,0,0,1.29377,0,0
20130527T082743,1.29323,0,0,1.29371,0,0
20130527T082743,1.29331,0,0,1.29379,0,0
20130527T082820,1.29321,0,0,1.29369,0,0
20130527T082835,1.29329,0,0,1.29377,0,0
20130527T082850,1.29323,0,0,1.29371,0,0
20130527T082920,1.29329,0,0,1.29377,0,0
20130527T082941,1.29336,0,0,1.29384,0,0
20130527T083028,1.29341,0,0,1.29389,0,0
20130527T083103,1.29336,0,0,1.29384,0,0
20130527T083112,1.29341,0,0,1.29389,0,0
20130527T083144,1.29336,0,0,1.29384,0,0
20130527T083207,1.29341,0,0,1.29389,0,0
20130527T083215,1.29349,0,0,1.29397,0,0
20130527T083233,1.29354,0,0,1.29402,0,0
20130527T083233,1.29359,0,0,1.29407,0,0
20130527T083239,1.29354,0,0,1.29402,0,0
20130527T083239,1.29359,0,0,1.29407,0,0
20130527T083239,1.29354,0,0,1.29402,0,0
20130527T083239,1.29359,0,0,1.29407,0,0
20130527T083349,1.29363,0,0,1.29411,0,0
20130527T083354,1.29359,0,0,1.29407,0,0
20130527T083358,1.29369,0,0,1.29417,0,0
20130527T083358,1.29363,0,0,1.29411,0,0
20130527T083359,1.29369,0,0,1.29417,0,0
20130527T083359,1.29363,0,0,1.29411,0,0
20130527T083412,1.29359,0,0,1.29407,0,0
20130527T083519,1.29354,0,0,1.29402,0,0
20130527T083520,1.29359,0,0,1.29407,0,0
20130527T083541,1.29354,0,0,1.29402,0,0
20130527T083543,1.29359,0,0,1.29407,0,0
20130527T083557,1.29363,0,0,1.29411,0,0
20130527T083606,1.29359,0,0,1.29407,0,0
20130527T083619,1.29351,0,0,1.29399,0,0
20130527T083727,1.29343,0,0,1.29391,0,0
20130527T083727,1.29349,0,0,1.29397,0,0
20130527T083802,1.29343,0,0,1.29391,0,0
20130527T083841,1.29323,0,0,1.29371,0,0
20130527T083843,1.29319,0,0,1.29367,0,0
20130527T084011,1.29323,0,0,1.29371,0,0
20130527T084012,1.29319,0,0,1.29367,0,0
20130527T084013,1.29314,0,0,1.29362,0,0
20130527T084034,1.29319,0,0,1.29367,0,0
20130527T084103,1.29311,0,0,1.29359,0,0
20130527T084126,1.29316,0,0,1.29364,0,0
20130527T084147,1.29321,0,0,1.29369,0,0
20130527T084147,1.29326,0,0,1.29374,0,0
20130527T084147,1.29321,0,0,1.29369,0,0
20130527T084147,1.29326,0,0,1.29374,0,0
20130527T084148,1.29321,0,0,1.29369,0,0
20130527T084150,1.29329,0,0,1.29377,0,0
20130527T084200,1.29336,0,0,1.29384,0,0
20130527T084205,1.29341,0,0,1.29389,0,0
20130527T084316,1.29346,0,0,1.29394,0,0
20130527T084327,1.29341,0,0,1.29389,0,0
20130527T084451,1.29336,0,0,1.29384,0,0
20130527T084452,1.29331,0,0,1.29379,0,0
20130527T084557,1.29326,0,0,1.29374,0,0
20130527T084557,1.29321,0,0,1.29369,0,0
20130527T084557,1.29316,0,0,1.29364,0,0
20130527T084604,1.29329,0,0,1.29377,0,0
20130527T084604,1.29323,0,0,1.29371,0,0
20130527T084604,1.29329,0,0,1.29377,0,0
20130527T084618,1.29323,0,0,1.29371,0,0
20130527T084620,1.29329,0,0,1.29377,0,0
20130527T084630,1.29323,0,0,1.29371,0,0
20130527T084630,1.29329,0,0,1.29377,0,0
20130527T084641,1.29323,0,0,1.29371,0,0
20130527T084641,1.29319,0,0,1.29367,0,0
20130527T084703,1.29313,0,0,1.29361,0,0
20130527T084704,1.29319,0,0,1.29367,0,0
20130527T084730,1.29323,0,0,1.29371,0,0
20130527T084731,1.29329,0,0,1.29377,0,0
20130527T084815,1.29334,0,0,1.29382,0,0
20130527T084835,1.29323,0,0,1.29371,0,0
20130527T084836,1.29331,0,0,1.29379,0,0
20130527T084933,1.29339,0,0,1.29387,0,0
20130527T085055,1.29331,0,0,1.29379,0,0
20130527T085110,1.29326,0,0,1.29374,0,0
20130527T085112,1.29321,0,0,1.29369,0,0
20130527T085137,1.29326,0,0,1.29374,0,0
20130527T085137,1.29331,0,0,1.29379,0,0
20130527T085138,1.29336,0,0,1.29384,0,0
20130527T085216,1.29331,0,0,1.29379,0,0
20130527T085226,1.29323,0,0,1.29371,0,0
20130527T085226,1.29329,0,0,1.29377,0,0
20130527T085244,1.29336,0,0,1.29384,0,0
20130527T085244,1.29331,0,0,1.29379,0,0
20130527T085245,1.29336,0,0,1.29384,0,0
20130527T085410,1.29331,0,0,1.29379,0,0
20130527T085538,1.29326,0,0,1.29374,0,0
20130527T085552,1.29331,0,0,1.29379,0,0
20130527T085611,1.29336,0,0,1.29384,0,0
20130527T085734,1.29341,0,0,1.29389,0,0
20130527T085745,1.29336,0,0,1.29384,0,0
20130527T085745,1.29331,0,0,1.29379,0,0
20130527T085754,1.29336,0,0,1.29384,0,0
20130527T085754,1.29331,0,0,1.29379,0,0
20130527T085819,1.29323,0,0,1.29371,0,0
20130527T085827,1.29319,0,0,1.29367,0,0
20130527T085829,1.29314,0,0,1.29362,0,0
20130527T085830,1.29303,0,0,1.29351,0,0
20130527T085941,1.29311,0,0,1.29359,0,0
20130527T085942,1.29303,0,0,1.29351,0,0
20130527T085942,1.29309,0,0,1.29357,0,0
20130527T085949,1.29299,0,0,1.29347,0,0
20130527T090003,1.29303,0,0,1.29351,0,0
20130527T090003,1.29299,0,0,1.29347,0,0
20130527T090015,1.29303,0,0,1.29351,0,0
20130527T090015,1.29299,0,0,1.29347,0,0
20130527T090057,1.29303,0,0,1.29351,0,0
20130527T090059,1.29309,0,0,1.29357,0,0
20130527T090100,1.29314,0,0,1.29362,0,0
20130527T090107,1.29319,0,0,1.29367,0,0
20130527T090107,1.29314,0,0,1.29362,0,0
20130527T090109,1.29319,0,0,1.29367,0,0
20130527T090125,1.29314,0,0,1.29362,0,0
20130527T090128,1.29309,0,0,1.29357,0,0
20130527T090133,1.29316,0,0,1.29364,0,0
20130527T090222,1.29311,0,0,1.29359,0,0
20130527T090248,1.29303,0,0,1.29351,0,0
20130527T090248,1.29309,0,0,1.29357,0,0
20130527T090249,1.29313,0,0,1.29361,0,0
20130527T090253,1.29319,0,0,1.29367,0,0
20130527T090257,1.29323,0,0,1.29371,0,0
20130527T090313,1.29319,0,0,1.29367,0,0
20130527T090343,1.29326,0,0,1.29374,0,0
20130527T090407,1.29321,0,0,1.29369,0,0
20130527T090408,1.29316,0,0,1.29364,0,0
20130527T090408,1.29311,0,0,1.29359,0,0
20130527T090409,1.29316,0,0,1.29364,0,0
20130527T090414,1.29321,0,0,1.29369,0,0
20130527T090414,1.29316,0,0,1.29364,0,0
20130527T090535,1.29321,0,0,1.29369,0,0
20130527T090544,1.29313,0,0,1.29361,0,0
20130527T090602,1.29321,0,0,1.29369,0,0
20130527T090631,1.29326,0,0,1.29374,0,0
20130527T090723,1.29334,0,0,1.29382,0,0
20130527T090902,1.29329,0,0,1.29377,0,0
20130527T090907,1.29323,0,0,1.29371,0,0
20130527T090918,1.29316,0,0,1.29364,0,0
20130527T090918,1.29321,0,0,1.29369,0,0
20130527T090919,1.29316,0,0,1.29364,0,0
20130527T090928,1.29321,0,0,1.29369,0,0
20130527T090929,1.29326,0,0,1.29374,0,0
20130527T090931,1.29331,0,0,1.29379,0,0
20130527T091041,1.29336,0,0,1.29384,0,0
20130527T091107,1.29341,0,0,1.29389,0,0
20130527T091108,1.29349,0,0,1.29397,0,0
20130527T091108,1.29343,0,0,1.29391,0,0
20130527T091121,1.29339,0,0,1.29387,0,0
20130527T091122,1.29334,0,0,1.29382,0,0
20130527T091125,1.29329,0,0,1.29377,0,0
20130527T091147,1.29334,0,0,1.29382,0,0
20130527T091149,1.29339,0,0,1.29387,0,0
20130527T091156,1.29343,0,0,1.29391,0,0
20130527T091159,1.29339,0,0,1.29387,0,0
20130527T091210,1.29334,0,0,1.29382,0,0
20130527T091211,1.29329,0,0,1.29377,0,0
20130527T091219,1.29336,0,0,1.29384,0,0
20130527T091224,1.29341,0,0,1.29389,0,0
20130527T091226,1.29331,0,0,1.29379,0,0
20130527T091227,1.29336,0,0,1.29384,0,0
20130527T091227,1.29341,0,0,1.29389,0,0
20130527T091235,1.29336,0,0,1.29384,0,0
20130527T091239,1.29341,0,0,1.29389,0,0
20130527T091257,1.29346,0,0,1.29394,0,0
20130527T091304,1.29341,0,0,1.29389,0,0
20130527T091304,1.29346,0,0,1.29394,0,0
20130527T091401,1.29351,0,0,1.29399,0,0
20130527T091407,1.29359,0,0,1.29407,0,0
20130527T091407,1.29354,0,0,1.29402,0,0
20130527T091409,1.29349,0,0,1.29397,0,0
20130527T091409,1.29343,0,0,1.29391,0,0
20130527T091414,1.29351,0,0,1.29399,0,0
20130527T091428,1.29346,0,0,1.29394,0,0
20130527T091429,1.29341,0,0,1.29389,0,0
20130527T091432,1.29349,0,0,1.29397,0,0
20130527T091435,1.29354,0,0,1.29402,0,0
20130527T091451,1.29359,0,0,1.29407,0,0
20130527T091454,1.29363,0,0,1.29411,0,0
20130527T091455,1.29359,0,0,1.29407,0,0
20130527T091502,1.29363,0,0,1.29411,0,0
20130527T091503,1.29371,0,0,1.29419,0,0
20130527T091508,1.29363,0,0,1.29411,0,0
20130527T091511,1.29369,0,0,1.29417,0,0
20130527T091521,1.29363,0,0,1.29411,0,0
20130527T091522,1.29369,0,0,1.29417,0,0
20130527T091526,1.29374,0,0,1.29422,0,0
20130527T091528,1.29379,0,0,1.29427,0,0
20130527T091534,1.29386,0,0,1.29434,0,0
20130527T091534,1.29391,0,0,1.29439,0,0
20130527T091536,1.29401,0,0,1.29449,0,0
20130527T091537,1.29406,0,0,1.29454,0,0
20130527T091537,1.29401,0,0,1.29449,0,0
20130527T091537,1.29406,0,0,1.29454,0,0
20130527T091537,1.29398,0,0,1.29446,0,0
20130527T091538,1.29394,0,0,1.29442,0,0
20130527T091545,1.29386,0,0,1.29434,0,0
20130527T091546,1.29379,0,0,1.29427,0,0
20130527T091546,1.29374,0,0,1.29422,0,0
20130527T091549,1.29369,0,0,1.29417,0,0
20130527T091549,1.29363,0,0,1.29411,0,0
20130527T091550,1.29359,0,0,1.29407,0,0
20130527T091550,1.29369,0,0,1.29417,0,0
20130527T091551,1.29359,0,0,1.29407,0,0
20130527T091603,1.29366,0,0,1.29414,0,0
20130527T091606,1.29371,0,0,1.29419,0,0
20130527T091607,1.29376,0,0,1.29424,0,0
20130527T091614,1.29381,0,0,1.29429,0,0
20130527T091615,1.29386,0,0,1.29434,0,0
20130527T091628,1.29381,0,0,1.29429,0,0
20130527T091632,1.29398,0,0,1.29446,0,0
20130527T091633,1.29406,0,0,1.29454,0,0
20130527T091635,1.29401,0,0,1.29449,0,0
20130527T091635,1.29406,0,0,1.29454,0,0
20130527T091639,1.29398,0,0,1.29446,0,0
20130527T091647,1.29391,0,0,1.29439,0,0
20130527T091649,1.29383,0,0,1.29431,0,0
20130527T091658,1.29379,0,0,1.29427,0,0
20130527T091705,1.29374,0,0,1.29422,0,0
20130527T091715,1.29369,0,0,1.29417,0,0
20130527T091736,1.29363,0,0,1.29411,0,0
20130527T091801,1.29369,0,0,1.29417,0,0
20130527T091806,1.29363,0,0,1.29411,0,0
20130527T091806,1.29369,0,0,1.29417,0,0
20130527T091806,1.29363,0,0,1.29411,0,0
20130527T091809,1.29369,0,0,1.29417,0,0
20130527T091816,1.29363,0,0,1.29411,0,0
20130527T091852,1.29371,0,0,1.29419,0,0
20130527T091903,1.29366,0,0,1.29414,0,0
20130527T091911,1.29361,0,0,1.29409,0,0
20130527T091922,1.29366,0,0,1.29414,0,0
20130527T091954,1.29361,0,0,1.29409,0,0
20130527T092000,1.29366,0,0,1.29414,0,0
20130527T092004,1.29361,0,0,1.29409,0,0
20130527T092006,1.29356,0,0,1.29404,0,0
20130527T092047,1.29361,0,0,1.29409,0,0
20130527T092047,1.29354,0,0,1.29402,0,0
20130527T092106,1.29359,0,0,1.29407,0,0
20130527T092118,1.29363,0,0,1.29411,0,0
20130527T092200,1.29374,0,0,1.29422,0,0
20130527T092200,1.29381,0,0,1.29429,0,0
20130527T092203,1.29386,0,0,1.29434,0,0
20130527T092219,1.29381,0,0,1.29429,0,0
20130527T092220,1.29376,0,0,1.29424,0,0
20130527T092224,1.29371,0,0,1.29419,0,0
20130527T092225,1.29376,0,0,1.29424,0,0
20130527T092234,1.29381,0,0,1.29429,0,0
20130527T092234,1.29386,0,0,1.29434,0,0
20130527T092240,1.29381,0,0,1.29429,0,0
20130527T092245,1.29376,0,0,1.29424,0,0
20130527T092248,1.29371,0,0,1.29419,0,0
20130527T092251,1.29363,0,0,1.29411,0,0
20130527T092259,1.29369,0,0,1.29417,0,0
20130527T092313,1.29374,0,0,1.29422,0,0
20130527T092315,1.29381,0,0,1.29429,0,0
20130527T092316,1.29376,0,0,1.29424,0,0
20130527T092321,1.29381,0,0,1.29429,0,0
20130527T092334,1.29376,0,0,1.29424,0,0
20130527T092334,1.29381,0,0,1.29429,0,0
20130527T092335,1.29389,0,0,1.29437,0,0
20130527T092427,1.29383,0,0,1.29431,0,0
20130527T092436,1.29376,0,0,1.29424,0,0
20130527T092448,1.29381,0,0,1.29429,0,0
20130527T092517,1.29386,0,0,1.29434,0,0
20130527T092626,1.29396,0,0,1.29444,0,0
20130527T092628,1.29401,0,0,1.29449,0,0
20130527T092628,1.29406,0,0,1.29454,0,0
20130527T092648,1.29411,0,0,1.29459,0,0
20130527T092648,1.29424,0,0,1.29472,0,0
20130527T092648,1.29429,0,0,1.29477,0,0
20130527T092648,1.29424,0,0,1.29472,0,0
20130527T092649,1.29416,0,0,1.29464,0,0
20130527T092650,1.29408,0,0,1.29456,0,0
20130527T092651,1.29403,0,0,1.29451,0,0
20130527T092654,1.29408,0,0,1.29456,0,0
20130527T092702,1.29403,0,0,1.29451,0,0
20130527T092702,1.29408,0,0,1.29456,0,0
20130527T092719,1.29414,0,0,1.29462,0,0
20130527T092726,1.2941,0,0,1.29475,0,0
20130527T092726,1.29424,0,0,1.29472,0,0
20130527T092730,1.29418,0,0,1.29466,0,0
20130527T092731,1.29414,0,0,1.29462,0,0
20130527T092757,1.29421,0,0,1.29469,0,0
20130527T092805,1.29426,0,0,1.29474,0,0
20130527T092807,1.29421,0,0,1.29469,0,0
20130527T092807,1.29426,0,0,1.29474,0,0
20130527T092817,1.29434,0,0,1.29482,0,0
20130527T092817,1.29438,0,0,1.29486,0,0
20130527T092817,1.29434,0,0,1.29482,0,0
20130527T092817,1.29441,0,0,1.29489,0,0
20130527T092817,1.29446,0,0,1.29494,0,0
20130527T092819,1.29441,0,0,1.29489,0,0
20130527T092838,1.29446,0,0,1.29494,0,0
20130527T092839,1.29441,0,0,1.29489,0,0
20130527T092839,1.29434,0,0,1.29482,0,0
20130527T092839,1.29441,0,0,1.29489,0,0
20130527T092839,1.29436,0,0,1.29484,0,0
20130527T092841,1.29431,0,0,1.29479,0,0
20130527T092841,1.29436,0,0,1.29484,0,0
20130527T092841,1.29441,0,0,1.29489,0,0
20130527T092842,1.29436,0,0,1.29484,0,0
20130527T092846,1.29441,0,0,1.29489,0,0
20130527T092847,1.29436,0,0,1.29484,0,0
20130527T092849,1.29431,0,0,1.29479,0,0
20130527T092850,1.29436,0,0,1.29484,0,0
20130527T092916,1.29431,0,0,1.29479,0,0
20130527T092916,1.29426,0,0,1.29474,0,0
20130527T092916,1.29421,0,0,1.29469,0,0
20130527T092918,1.29416,0,0,1.29464,0,0
20130527T092919,1.29411,0,0,1.29459,0,0
20130527T093003,1.29416,0,0,1.29464,0,0
20130527T093033,1.29411,0,0,1.29459,0,0
20130527T093035,1.29416,0,0,1.29464,0,0
20130527T093037,1.29411,0,0,1.29459,0,0
20130527T093049,1.29406,0,0,1.29454,0,0
20130527T093050,1.29398,0,0,1.29446,0,0
20130527T093053,1.29406,0,0,1.29454,0,0
20130527T093053,1.29401,0,0,1.29449,0,0
20130527T093054,1.29406,0,0,1.29454,0,0
20130527T093056,1.29401,0,0,1.29449,0,0
20130527T093102,1.29406,0,0,1.29454,0,0
20130527T093103,1.29401,0,0,1.29449,0,0
20130527T093116,1.29406,0,0,1.29454,0,0
20130527T093118,1.29411,0,0,1.29459,0,0
20130527T093121,1.29406,0,0,1.29454,0,0
20130527T093121,1.29401,0,0,1.29449,0,0
20130527T093219,1.29406,0,0,1.29454,0,0
20130527T093223,1.29411,0,0,1.29459,0,0
20130527T093230,1.29416,0,0,1.29464,0,0
20130527T093233,1.29411,0,0,1.29459,0,0
20130527T093248,1.29406,0,0,1.29454,0,0
20130527T093253,1.29401,0,0,1.29449,0,0
20130527T093258,1.29396,0,0,1.29444,0,0
20130527T093300,1.29401,0,0,1.29449,0,0
20130527T093300,1.29406,0,0,1.29454,0,0
20130527T093305,1.29401,0,0,1.29449,0,0
20130527T093307,1.29406,0,0,1.29454,0,0
20130527T093326,1.29401,0,0,1.29449,0,0
20130527T093336,1.29406,0,0,1.29454,0,0
20130527T093359,1.29411,0,0,1.29459,0,0
20130527T093401,1.29406,0,0,1.29454,0,0
20130527T093410,1.29401,0,0,1.29449,0,0
20130527T093424,1.29406,0,0,1.29454,0,0
20130527T093602,1.29401,0,0,1.29449,0,0
20130527T093720,1.29396,0,0,1.29444,0,0
20130527T093720,1.29401,0,0,1.29449,0,0
20130527T093757,1.29396,0,0,1.29444,0,0
20130527T093812,1.29391,0,0,1.29439,0,0
20130527T093821,1.29396,0,0,1.29444,0,0
20130527T093823,1.29391,0,0,1.29439,0,0
20130527T093823,1.29386,0,0,1.29434,0,0
20130527T093851,1.29381,0,0,1.29429,0,0
20130527T093923,1.29386,0,0,1.29434,0,0
20130527T094056,1.29381,0,0,1.29429,0,0
20130527T094150,1.29386,0,0,1.29434,0,0
20130527T094150,1.29391,0,0,1.29439,0,0
20130527T094151,1.29386,0,0,1.29434,0,0
20130527T094151,1.29391,0,0,1.29439,0,0
20130527T094209,1.29386,0,0,1.29434,0,0
20130527T094232,1.29391,0,0,1.29439,0,0
20130527T094253,1.29396,0,0,1.29444,0,0
20130527T094310,1.29406,0,0,1.29454,0,0
20130527T094316,1.29401,0,0,1.29449,0,0
20130527T094317,1.29406,0,0,1.29454,0,0
20130527T094339,1.29401,0,0,1.29449,0,0
20130527T094348,1.29406,0,0,1.29454,0,0
20130527T094350,1.29411,0,0,1.29459,0,0
20130527T094407,1.29406,0,0,1.29454,0,0
20130527T094414,1.29411,0,0,1.29459,0,0
20130527T094438,1.29416,0,0,1.29464,0,0
20130527T094615,1.29411,0,0,1.29459,0,0
20130527T094616,1.29406,0,0,1.29454,0,0
20130527T094627,1.29401,0,0,1.29449,0,0
20130527T094627,1.29396,0,0,1.29444,0,0
20130527T094639,1.29403,0,0,1.29451,0,0
20130527T094639,1.29398,0,0,1.29446,0,0
20130527T094644,1.29406,0,0,1.29454,0,0
20130527T094651,1.29411,0,0,1.29459,0,0
20130527T094652,1.29416,0,0,1.29464,0,0
20130527T094743,1.29411,0,0,1.29459,0,0
20130527T094749,1.29406,0,0,1.29454,0,0
20130527T094754,1.29398,0,0,1.29446,0,0
20130527T094828,1.29394,0,0,1.29442,0,0
20130527T094828,1.29398,0,0,1.29446,0,0
20130527T094833,1.29406,0,0,1.29454,0,0
20130527T094853,1.29411,0,0,1.29459,0,0
20130527T094858,1.29416,0,0,1.29464,0,0
20130527T094914,1.29403,0,0,1.29451,0,0
20130527T094915,1.29396,0,0,1.29444,0,0
20130527T094929,1.29401,0,0,1.29449,0,0
20130527T094930,1.29406,0,0,1.29454,0,0
20130527T094937,1.29411,0,0,1.29459,0,0
20130527T094938,1.29406,0,0,1.29454,0,0
20130527T094938,1.29401,0,0,1.29449,0,0
20130527T094939,1.29406,0,0,1.29454,0,0
20130527T094944,1.29398,0,0,1.29446,0,0
20130527T095011,1.29394,0,0,1.29442,0,0
20130527T095011,1.29398,0,0,1.29446,0,0
20130527T095015,1.29394,0,0,1.29442,0,0
20130527T095015,1.29401,0,0,1.29449,0,0
20130527T095019,1.29406,0,0,1.29454,0,0
20130527T095019,1.29411,0,0,1.29459,0,0
20130527T095020,1.29416,0,0,1.29464,0,0
20130527T095028,1.29408,0,0,1.29456,0,0
20130527T095106,1.29414,0,0,1.29462,0,0
20130527T095114,1.29421,0,0,1.29469,0,0
20130527T095142,1.29416,0,0,1.29464,0,0
20130527T095142,1.29411,0,0,1.29459,0,0
20130527T095145,1.29416,0,0,1.29464,0,0
20130527T095220,1.29411,0,0,1.29459,0,0
20130527T095223,1.29416,0,0,1.29464,0,0
20130527T095240,1.29411,0,0,1.29459,0,0
20130527T095240,1.29406,0,0,1.29454,0,0
20130527T095240,1.29401,0,0,1.29449,0,0
20130527T095315,1.29394,0,0,1.29442,0,0
20130527T095315,1.29386,0,0,1.29434,0,0
20130527T095350,1.29391,0,0,1.29439,0,0
20130527T095359,1.29396,0,0,1.29444,0,0
20130527T095406,1.29401,0,0,1.29449,0,0
20130527T095407,1.29406,0,0,1.29454,0,0
20130527T095431,1.29414,0,0,1.29462,0,0
20130527T095444,1.29408,0,0,1.29456,0,0
20130527T095450,1.29403,0,0,1.29451,0,0
20130527T095452,1.29408,0,0,1.29456,0,0
20130527T095454,1.29416,0,0,1.29464,0,0
20130527T095454,1.29411,0,0,1.29459,0,0
20130527T095458,1.29406,0,0,1.29454,0,0
20130527T095535,1.29411,0,0,1.29459,0,0
20130527T095535,1.29418,0,0,1.29466,0,0
20130527T095540,1.29414,0,0,1.29462,0,0
20130527T095543,1.29406,0,0,1.29454,0,0
20130527T095558,1.29395,0,0,1.2946,0,0
20130527T095601,1.29406,0,0,1.29454,0,0
20130527T095603,1.29395,0,0,1.2946,0,0
20130527T095603,1.29398,0,0,1.29446,0,0
20130527T095614,1.29394,0,0,1.29442,0,0
20130527T095614,1.29401,0,0,1.29449,0,0
20130527T095618,1.29394,0,0,1.29442,0,0
20130527T095619,1.29398,0,0,1.29446,0,0
20130527T095620,1.29394,0,0,1.29442,0,0
20130527T095622,1.29389,0,0,1.29437,0,0
20130527T095654,1.29381,0,0,1.29429,0,0
20130527T095719,1.29386,0,0,1.29434,0,0
20130527T095724,1.29391,0,0,1.29439,0,0
20130527T095724,1.29398,0,0,1.29446,0,0
20130527T095751,1.29391,0,0,1.29439,0,0
20130527T095831,1.29386,0,0,1.29434,0,0
20130527T095846,1.29391,0,0,1.29439,0,0
20130527T095902,1.29386,0,0,1.29434,0,0
20130527T095908,1.29381,0,0,1.29429,0,0
20130527T095910,1.29389,0,0,1.29437,0,0
20130527T095911,1.29383,0,0,1.29431,0,0
20130527T095945,1.29389,0,0,1.29437,0,0
20130527T095953,1.29383,0,0,1.29431,0,0
20130527T095958,1.29379,0,0,1.29427,0,0
20130527T100004,1.29374,0,0,1.29422,0,0
20130527T100034,1.29379,0,0,1.29427,0,0
20130527T100119,1.29383,0,0,1.29431,0,0
20130527T100128,1.29389,0,0,1.29437,0,0
20130527T100138,1.29394,0,0,1.29442,0,0
20130527T100145,1.29398,0,0,1.29446,0,0
20130527T100145,1.29394,0,0,1.29442,0,0
20130527T100146,1.29398,0,0,1.29446,0,0
20130527T100146,1.29394,0,0,1.29442,0,0
20130527T100205,1.29398,0,0,1.29446,0,0
20130527T100205,1.29394,0,0,1.29442,0,0
20130527T100208,1.29398,0,0,1.29446,0,0
20130527T100208,1.29394,0,0,1.29442,0,0
20130527T100210,1.29398,0,0,1.29446,0,0
20130527T100210,1.29394,0,0,1.29442,0,0
20130527T100210,1.29398,0,0,1.29446,0,0
20130527T100229,1.29394,0,0,1.29442,0,0
20130527T100232,1.29398,0,0,1.29446,0,0
20130527T100241,1.29403,0,0,1.29451,0,0
20130527T100242,1.29398,0,0,1.29446,0,0
20130527T100256,1.29403,0,0,1.29451,0,0
20130527T100357,1.29398,0,0,1.29446,0,0
20130527T100357,1.29406,0,0,1.29454,0,0
20130527T100422,1.29414,0,0,1.29462,0,0
20130527T100516,1.29403,0,0,1.29451,0,0
20130527T100516,1.29398,0,0,1.29446,0,0
20130527T100533,1.29394,0,0,1.29442,0,0
20130527T100545,1.29401,0,0,1.29449,0,0
20130527T100627,1.29396,0,0,1.29444,0,0
20130527T100636,1.29383,0,0,1.29431,0,0
20130527T100649,1.29389,0,0,1.29437,0,0
20130527T100652,1.29381,0,0,1.29429,0,0
20130527T100656,1.29386,0,0,1.29434,0,0
20130527T100714,1.29381,0,0,1.29429,0,0
20130527T100716,1.29386,0,0,1.29434,0,0
20130527T100716,1.29381,0,0,1.29429,0,0
20130527T100716,1.29386,0,0,1.29434,0,0
20130527T100716,1.29381,0,0,1.29429,0,0
20130527T100717,1.29386,0,0,1.29434,0,0
20130527T100717,1.29381,0,0,1.29429,0,0
20130527T100726,1.29391,0,0,1.29439,0,0
20130527T100729,1.29398,0,0,1.29446,0,0
